Date,Price,Open,High,Low,Vol.,Change %
25-03-2022,"3,094.50","3,110.00","3,122.75","3,074.10",339.04K,-0.30%
28-03-2022,"3,094.80","3,094.50","3,118.95","3,060.05",310.24K,0.01%
29-03-2022,"3,103.80","3,112.00","3,134.00","3,090.20",359.32K,0.29%
30-03-2022,"3,148.40","3,123.65","3,160.00","3,114.65",450.27K,1.44%
31-03-2022,"3,206.40","3,149.30","3,218.50","3,147.30",413.90K,1.84%
01-04-2022,"3,230.65","3,210.00","3,237.90","3,191.65",260.71K,0.76%
04-04-2022,"3,270.00","3,230.00","3,276.40","3,215.00",275.39K,1.22%
05-04-2022,"3,303.40","3,280.00","3,314.95","3,271.90",236.85K,1.02%
06-04-2022,"3,282.50","3,282.00","3,295.00","3,254.65",245.11K,-0.63%
07-04-2022,"3,294.10","3,275.00","3,322.00","3,265.65",302.70K,0.35%
08-04-2022,"3,347.90","3,287.00","3,354.30","3,287.00",168.95K,1.63%
11-04-2022,"3,350.65","3,347.90","3,370.00","3,297.05",186.13K,0.08%
12-04-2022,"3,344.10","3,340.00","3,364.90","3,302.30",238.04K,-0.20%
13-04-2022,"3,349.65","3,340.00","3,388.00","3,340.00",205.85K,0.17%
18-04-2022,"3,343.90","3,345.00","3,367.90","3,306.05",197.88K,-0.17%
19-04-2022,"3,267.90","3,343.90","3,388.00","3,245.30",296.68K,-2.27%
20-04-2022,"3,304.20","3,266.00","3,335.00","3,242.00",235.57K,1.11%
21-04-2022,"3,359.90","3,297.00","3,369.95","3,274.40",152.21K,1.69%
22-04-2022,"3,364.10","3,341.30","3,377.50","3,325.00",148.49K,0.13%
25-04-2022,"3,295.90","3,280.00","3,347.05","3,132.05",630.31K,-2.03%
26-04-2022,"3,372.70","3,308.30","3,402.00","3,301.30",398.55K,2.33%
27-04-2022,"3,338.25","3,350.00","3,384.70","3,312.15",248.77K,-1.02%
28-04-2022,"3,357.90","3,270.00","3,391.55","3,263.10",322.55K,0.59%
29-04-2022,"3,279.25","3,360.10","3,370.90","3,266.50",259.40K,-2.34%
02-05-2022,"3,271.30","3,242.00","3,284.90","3,203.00",215.78K,-0.24%
04-05-2022,"3,385.45","3,340.00","3,596.00","3,328.15",2.87M,3.49%
05-05-2022,"3,277.00","3,410.00","3,423.55","3,260.00",623.10K,-3.20%
06-05-2022,"3,307.80","3,245.00","3,323.85","3,187.10",560.37K,0.94%
09-05-2022,"3,252.05","3,282.50","3,338.30","3,225.00",403.41K,-1.69%
10-05-2022,"3,246.55","3,261.00","3,320.60","3,235.00",285.19K,-0.17%
11-05-2022,"3,259.85","3,240.00","3,283.80","3,195.00",269.58K,0.41%
12-05-2022,"3,216.85","3,225.50","3,239.95","3,156.90",310.94K,-1.32%
13-05-2022,"3,278.50","3,225.00","3,321.00","3,225.00",326.76K,1.92%
16-05-2022,"3,284.90","3,337.00","3,337.95","3,253.40",270.77K,0.20%
17-05-2022,"3,368.85","3,289.00","3,382.90","3,285.45",277.19K,2.56%
18-05-2022,"3,394.35","3,350.00","3,432.65","3,350.00",435.71K,0.76%
19-05-2022,"3,332.05","3,365.00","3,388.60","3,308.05",394.06K,-1.84%
20-05-2022,"3,450.25","3,360.00","3,463.80","3,352.00",525.53K,3.55%
23-05-2022,"3,487.05","3,451.25","3,538.00","3,451.25",524.98K,1.07%
24-05-2022,"3,470.45","3,515.00","3,518.00","3,440.00",230.53K,-0.48%
25-05-2022,"3,516.50","3,491.70","3,525.00","3,472.15",286.55K,1.33%
26-05-2022,"3,560.95","3,550.00","3,577.85","3,513.50",545.26K,1.26%
27-05-2022,"3,557.60","3,583.00","3,583.35","3,510.25",165.72K,-0.09%
30-05-2022,"3,576.25","3,561.40","3,617.65","3,541.60",213.50K,0.52%
31-05-2022,"3,647.80","3,576.60","3,700.00","3,555.25",562.99K,2.00%
01-06-2022,"3,551.30","3,649.10","3,669.75","3,533.00",241.39K,-2.65%
02-06-2022,"3,577.05","3,570.00","3,583.80","3,505.75",213.10K,0.73%
03-06-2022,"3,530.00","3,575.00","3,597.10","3,493.00",271.46K,-1.32%
06-06-2022,"3,491.95","3,530.00","3,535.00","3,450.05",153.89K,-1.08%
07-06-2022,"3,383.45","3,465.00","3,478.90","3,354.00",338.02K,-3.11%
08-06-2022,"3,361.50","3,385.00","3,402.60","3,310.00",320.10K,-0.65%
09-06-2022,"3,347.25","3,361.15","3,382.05","3,306.00",347.35K,-0.42%
10-06-2022,"3,360.85","3,316.00","3,372.25","3,301.10",503.82K,0.41%
13-06-2022,"3,359.00","3,339.00","3,375.00","3,310.95",463.90K,-0.06%
14-06-2022,"3,382.85","3,359.55","3,393.00","3,330.05",224.65K,0.71%
15-06-2022,"3,385.40","3,388.00","3,402.90","3,352.05",245.70K,0.08%
16-06-2022,"3,390.40","3,400.10","3,431.90","3,372.05",481.51K,0.15%
17-06-2022,"3,332.10","3,390.40","3,390.40","3,300.30",527.37K,-1.72%
20-06-2022,"3,378.60","3,300.00","3,399.90","3,270.95",364.70K,1.40%
21-06-2022,"3,429.30","3,378.60","3,472.85","3,375.05",223.64K,1.50%
22-06-2022,"3,403.65","3,412.00","3,454.90","3,386.20",170.85K,-0.75%
23-06-2022,"3,411.45","3,414.95","3,447.85","3,390.50",351.31K,0.23%
24-06-2022,"3,469.35","3,429.00","3,504.95","3,429.00",301.13K,1.70%
27-06-2022,"3,459.10","3,502.00","3,505.95","3,447.25",419.73K,-0.30%
28-06-2022,"3,434.70","3,455.00","3,469.90","3,388.05",182.57K,-0.71%
29-06-2022,"3,404.15","3,434.70","3,455.60","3,360.00",374.48K,-0.89%
30-06-2022,"3,466.40","3,380.00","3,483.15","3,380.00",479.31K,1.83%
01-07-2022,"3,584.35","3,412.00","3,600.00","3,412.00",292.49K,3.40%
04-07-2022,"3,700.45","3,575.00","3,713.45","3,575.00",614.36K,3.24%
05-07-2022,"3,656.60","3,709.00","3,714.00","3,636.00",612.52K,-1.18%
06-07-2022,"3,830.80","3,650.15","3,840.90","3,642.25",1.04M,4.76%
07-07-2022,"3,810.25","3,828.00","3,882.10","3,799.85",519.62K,-0.54%
08-07-2022,"3,816.95","3,830.00","3,850.95","3,792.50",379.51K,0.18%
11-07-2022,"3,795.40","3,829.20","3,840.40","3,780.00",208.60K,-0.56%
12-07-2022,"3,725.50","3,783.00","3,787.85","3,716.15",283.59K,-1.84%
13-07-2022,"3,726.00","3,731.05","3,762.10","3,712.10",164.38K,0.01%
14-07-2022,"3,774.15","3,726.00","3,789.00","3,713.05",265.73K,1.29%
15-07-2022,"3,848.90","3,785.00","3,862.80","3,779.10",660.79K,1.98%
18-07-2022,"3,774.95","3,860.00","3,880.00","3,759.00",455.40K,-1.92%
19-07-2022,"3,787.45","3,774.95","3,797.10","3,742.30",228.97K,0.33%
20-07-2022,"3,828.30","3,805.00","3,849.00","3,793.85",440.50K,1.08%
21-07-2022,"3,855.50","3,844.00","3,865.75","3,821.00",282.10K,0.71%
22-07-2022,"3,871.45","3,860.00","3,929.00","3,843.65",433.42K,0.41%
25-07-2022,"3,885.90","3,871.45","3,915.00","3,850.00",290.16K,0.37%
26-07-2022,"3,807.15","3,900.00","3,900.00","3,795.50",267.53K,-2.03%
27-07-2022,"3,854.55","3,800.00","3,863.90","3,781.15",200.26K,1.25%
28-07-2022,"3,869.35","3,863.50","3,882.00","3,836.40",316.01K,0.38%
29-07-2022,"3,900.40","3,883.00","3,949.35","3,876.90",418.97K,0.80%
01-08-2022,"3,855.65","3,900.40","3,916.00","3,838.20",323.13K,-1.15%
02-08-2022,"3,788.15","3,875.00","3,909.00","3,758.10",355.86K,-1.75%
03-08-2022,"3,770.00","3,780.00","3,793.35","3,726.05",428.09K,-0.48%
04-08-2022,"3,775.05","3,762.75","3,792.00","3,726.00",506.67K,0.13%
05-08-2022,"3,688.10","3,745.00","3,835.90","3,678.85",798.85K,-2.30%
08-08-2022,"3,631.40","3,688.10","3,701.90","3,612.80",310.09K,-1.54%
10-08-2022,"3,647.75","3,640.00","3,674.80","3,624.05",191.22K,0.45%
11-08-2022,"3,640.30","3,666.00","3,682.80","3,632.20",167.07K,-0.20%
12-08-2022,"3,659.75","3,650.00","3,667.30","3,607.65",228.59K,0.53%
16-08-2022,"3,690.45","3,678.05","3,723.95","3,675.00",239.51K,0.84%
17-08-2022,"3,705.20","3,693.00","3,714.95","3,681.15",353.94K,0.40%
18-08-2022,"3,693.05","3,712.00","3,726.95","3,681.05",232.26K,-0.33%
19-08-2022,"3,662.55","3,693.05","3,709.45","3,642.45",177.96K,-0.83%
22-08-2022,"3,676.45","3,662.55","3,733.00","3,635.05",366.37K,0.38%
23-08-2022,"3,678.70","3,650.00","3,704.95","3,638.00",189.15K,0.06%
24-08-2022,"3,659.15","3,677.00","3,688.00","3,636.45",187.72K,-0.53%
25-08-2022,"3,646.60","3,677.45","3,678.20","3,640.00",208.58K,-0.34%
26-08-2022,"3,650.15","3,664.85","3,668.00","3,627.10",220.80K,0.10%
29-08-2022,"3,707.65","3,618.00","3,730.00","3,585.25",525.68K,1.58%
30-08-2022,"3,747.75","3,717.00","3,766.15","3,717.00",467.34K,1.08%
01-09-2022,"3,718.15","3,730.00","3,745.40","3,672.10",314.89K,-0.79%
02-09-2022,"3,704.25","3,736.75","3,758.90","3,700.00",202.15K,-0.37%
05-09-2022,"3,662.60","3,681.00","3,715.00","3,658.10",234.23K,-1.12%
06-09-2022,"3,608.80","3,672.00","3,692.60","3,595.00",390.75K,-1.47%
07-09-2022,"3,667.90","3,600.00","3,674.80","3,588.00",287.73K,1.64%
08-09-2022,"3,672.65","3,683.00","3,687.00","3,632.90",384.83K,0.13%
09-09-2022,"3,649.50","3,685.50","3,700.00","3,641.85",134.49K,-0.63%
12-09-2022,"3,671.85","3,640.20","3,697.95","3,640.20",212.69K,0.61%
13-09-2022,"3,757.70","3,665.00","3,765.00","3,665.00",398.87K,2.34%
14-09-2022,"3,747.00","3,708.00","3,761.70","3,708.00",389.25K,-0.28%
15-09-2022,"3,721.55","3,765.00","3,789.00","3,713.05",311.46K,-0.68%
16-09-2022,"3,639.55","3,703.55","3,741.40","3,621.10",559.14K,-2.20%
19-09-2022,"3,592.35","3,635.00","3,642.15","3,564.10",211.80K,-1.30%
20-09-2022,"3,650.60","3,610.35","3,665.00","3,602.00",346.60K,1.62%
21-09-2022,"3,765.65","3,646.00","3,789.00","3,637.00",773.84K,3.15%
22-09-2022,"3,825.95","3,764.00","3,835.45","3,751.00",687.17K,1.60%
23-09-2022,"3,796.70","3,825.95","3,842.80","3,782.35",326.58K,-0.76%
26-09-2022,"3,787.50","3,796.70","3,827.85","3,775.50",626.88K,-0.24%
27-09-2022,"3,824.15","3,806.45","3,889.80","3,800.00",584.76K,0.97%
28-09-2022,"3,853.20","3,817.90","3,868.00","3,795.60",364.92K,0.76%
29-09-2022,"3,864.50","3,871.45","3,873.00","3,810.00",450.21K,0.29%
30-09-2022,"3,843.05","3,870.00","3,887.65","3,820.05",309.90K,-0.56%
03-10-2022,"3,768.95","3,862.00","3,878.20","3,753.80",251.83K,-1.93%
04-10-2022,"3,818.15","3,807.00","3,826.65","3,775.55",153.84K,1.31%
06-10-2022,"3,767.55","3,837.25","3,847.65","3,760.70",308.22K,-1.33%
07-10-2022,"3,785.65","3,776.00","3,795.00","3,732.25",318.47K,0.48%
10-10-2022,"3,797.85","3,750.00","3,812.00","3,717.00",185.20K,0.32%
11-10-2022,"3,727.90","3,816.85","3,820.70","3,718.00",202.64K,-1.84%
12-10-2022,"3,763.00","3,746.55","3,774.40","3,726.35",271.16K,0.94%
13-10-2022,"3,784.60","3,771.50","3,794.00","3,748.90",156.77K,0.57%
14-10-2022,"3,796.25","3,800.10","3,814.90","3,769.25",350.14K,0.31%
17-10-2022,"3,777.70","3,801.90","3,801.90","3,752.55",93.32K,-0.49%
18-10-2022,"3,766.85","3,796.60","3,804.95","3,748.60",189.87K,-0.29%
19-10-2022,"3,768.50","3,770.00","3,789.50","3,742.00",182.28K,0.04%
20-10-2022,"3,790.15","3,763.00","3,802.90","3,747.65",230.08K,0.57%
21-10-2022,"3,792.70","3,793.00","3,814.55","3,761.60",404.96K,0.07%
24-10-2022,"3,801.85","3,799.00","3,835.60","3,712.00",32.85K,0.24%
25-10-2022,"3,713.10","3,804.00","3,804.90","3,690.00",228.57K,-2.33%
27-10-2022,"3,755.30","3,714.00","3,769.90","3,701.30",317.97K,1.14%
28-10-2022,"3,777.70","3,767.00","3,792.00","3,732.00",215.01K,0.60%
31-10-2022,"3,766.55","3,788.00","3,800.00","3,739.35",198.32K,-0.30%
01-11-2022,"3,788.00","3,780.00","3,808.60","3,755.05",338.87K,0.57%
02-11-2022,"3,723.95","3,788.00","3,794.40","3,714.30",185.47K,-1.69%
03-11-2022,"3,748.05","3,707.00","3,760.55","3,705.45",140.99K,0.65%
04-11-2022,"3,804.20","3,748.05","3,814.95","3,746.15",258.49K,1.50%
07-11-2022,"4,139.25","3,930.05","4,190.00","3,930.05",3.14M,8.81%
09-11-2022,"4,175.35","4,140.00","4,237.00","4,140.00",1.20M,0.87%
10-11-2022,"4,134.65","4,152.60","4,189.65","4,108.30",417.58K,-0.97%
11-11-2022,"4,098.65","4,155.35","4,177.00","4,085.00",344.56K,-0.87%
14-11-2022,"4,103.95","4,100.00","4,153.50","4,074.60",336.12K,0.13%
15-11-2022,"4,139.35","4,124.50","4,153.60","4,083.25",325.88K,0.86%
16-11-2022,"4,131.50","4,126.75","4,145.00","4,093.75",149.92K,-0.19%
17-11-2022,"4,125.20","4,120.00","4,150.00","4,105.15",238.48K,-0.15%
18-11-2022,"4,106.05","4,138.00","4,138.00","4,061.10",281.22K,-0.46%
21-11-2022,"4,120.05","4,118.00","4,149.00","4,095.10",288.52K,0.34%
22-11-2022,"4,157.60","4,133.95","4,164.25","4,107.60",319.39K,0.91%
23-11-2022,"4,155.15","4,160.00","4,194.05","4,139.50",247.44K,-0.06%
24-11-2022,"4,191.20","4,172.00","4,209.55","4,155.15",231.52K,0.87%
25-11-2022,"4,183.70","4,212.00","4,212.00","4,148.30",244.02K,-0.18%
28-11-2022,"4,213.05","4,168.85","4,229.30","4,161.00",222.79K,0.70%
29-11-2022,"4,285.35","4,225.00","4,302.00","4,225.00",598.88K,1.72%
30-11-2022,"4,362.30","4,297.95","4,387.90","4,290.05",1.10M,1.80%
01-12-2022,"4,401.25","4,364.55","4,410.50","4,335.35",501.70K,0.89%
02-12-2022,"4,432.90","4,400.00","4,444.05","4,380.30",530.33K,0.72%
05-12-2022,"4,403.35","4,422.85","4,427.65","4,370.00",212.91K,-0.67%
06-12-2022,"4,424.35","4,398.90","4,451.65","4,382.05",349.35K,0.48%
07-12-2022,"4,393.55","4,424.35","4,435.00","4,383.35",252.29K,-0.70%
08-12-2022,"4,394.90","4,393.55","4,442.65","4,384.20",282.42K,0.03%
09-12-2022,"4,410.30","4,402.00","4,426.40","4,384.20",233.44K,0.35%
12-12-2022,"4,432.55","4,419.05","4,439.05","4,384.00",233.36K,0.50%
13-12-2022,"4,426.55","4,452.00","4,452.00","4,410.00",158.17K,-0.14%
14-12-2022,"4,409.70","4,440.00","4,446.00","4,390.10",195.65K,-0.38%
15-12-2022,"4,465.45","4,428.30","4,485.00","4,412.00",370.50K,1.26%
16-12-2022,"4,444.70","4,459.50","4,477.15","4,416.70",346.51K,-0.46%
19-12-2022,"4,526.50","4,455.00","4,537.00","4,423.50",330.66K,1.84%
20-12-2022,"4,509.05","4,529.00","4,533.95","4,467.05",206.83K,-0.39%
21-12-2022,"4,418.85","4,509.05","4,530.00","4,406.15",303.23K,-2.00%
22-12-2022,"4,391.45","4,444.00","4,446.35","4,377.00",243.33K,-0.62%
23-12-2022,"4,331.90","4,375.15","4,398.95","4,324.10",224.22K,-1.36%
26-12-2022,"4,375.35","4,315.50","4,399.90","4,313.80",166.69K,1.00%
27-12-2022,"4,369.25","4,380.70","4,400.00","4,350.00",138.09K,-0.14%
28-12-2022,"4,385.95","4,362.00","4,407.45","4,362.00",159.25K,0.38%
29-12-2022,"4,348.30","4,375.00","4,389.75","4,296.55",244.63K,-0.86%
30-12-2022,"4,307.45","4,355.20","4,374.95","4,298.55",117.75K,-0.94%
02-01-2023,"4,292.15","4,379.95","4,379.95","4,275.10",255.31K,-0.36%
03-01-2023,"4,241.85","4,255.10","4,295.65","4,206.30",496.98K,-1.17%
04-01-2023,"4,235.00","4,254.95","4,276.00","4,216.35",216.32K,-0.16%
05-01-2023,"4,313.20","4,235.00","4,387.00","4,235.00",686.63K,1.85%
06-01-2023,"4,359.05","4,313.20","4,369.00","4,310.00",297.44K,1.06%
09-01-2023,"4,364.30","4,380.00","4,387.90","4,336.20",170.11K,0.12%
10-01-2023,"4,326.85","4,360.00","4,363.00","4,317.30",235.45K,-0.86%
11-01-2023,"4,314.30","4,326.00","4,358.65","4,298.00",224.67K,-0.29%
12-01-2023,"4,299.25","4,319.30","4,340.90","4,284.00",248.08K,-0.35%
13-01-2023,"4,336.10","4,304.00","4,370.70","4,287.45",183.77K,0.86%
16-01-2023,"4,309.60","4,336.10","4,346.45","4,300.00",84.81K,-0.61%
17-01-2023,"4,362.05","4,309.00","4,372.95","4,291.75",169.80K,1.22%
18-01-2023,"4,393.70","4,360.00","4,422.00","4,355.55",192.86K,0.73%
19-01-2023,"4,372.40","4,379.80","4,399.95","4,357.10",139.43K,-0.48%
20-01-2023,"4,318.95","4,362.00","4,362.00","4,312.85",154.49K,-1.22%
23-01-2023,"4,337.85","4,330.00","4,357.45","4,319.15",119.14K,0.44%
24-01-2023,"4,396.05","4,350.80","4,408.95","4,323.20",135.59K,1.34%
25-01-2023,"4,388.15","4,384.00","4,444.00","4,360.00",288.09K,-0.18%
27-01-2023,"4,380.40","4,435.00","4,439.00","4,353.80",340.48K,-0.18%
30-01-2023,"4,406.75","4,396.50","4,418.00","4,320.00",218.72K,0.60%
31-01-2023,"4,317.60","4,418.00","4,418.00","4,264.00",605.70K,-2.02%
01-02-2023,"4,370.95","4,329.90","4,444.50","4,326.85",622.54K,1.24%
02-02-2023,"4,573.05","4,518.95","4,596.00","4,370.00",1.67M,4.62%
03-02-2023,"4,628.85","4,590.00","4,659.75","4,570.10",517.47K,1.22%
06-02-2023,"4,625.65","4,605.00","4,635.30","4,600.00",315.19K,-0.07%
07-02-2023,"4,606.85","4,639.00","4,664.00","4,596.70",327.04K,-0.41%
08-02-2023,"4,594.80","4,604.95","4,640.25","4,578.00",252.71K,-0.26%
09-02-2023,"4,637.35","4,594.85","4,656.10","4,575.15",284.42K,0.93%
10-02-2023,"4,622.70","4,660.00","4,669.20","4,597.05",207.92K,-0.32%
13-02-2023,"4,588.00","4,600.00","4,636.00","4,579.00",185.54K,-0.75%
14-02-2023,"4,599.85","4,590.30","4,624.00","4,581.00",245.50K,0.26%
15-02-2023,"4,588.45","4,599.85","4,599.85","4,530.20",197.82K,-0.25%
16-02-2023,"4,572.00","4,597.00","4,617.90","4,567.00",160.31K,-0.36%
17-02-2023,"4,533.25","4,570.00","4,588.00","4,514.80",203.46K,-0.85%
20-02-2023,"4,453.80","4,535.25","4,545.00","4,444.00",308.68K,-1.75%
21-02-2023,"4,503.35","4,454.95","4,527.85","4,450.60",229.38K,1.11%
22-02-2023,"4,484.50","4,505.00","4,540.90","4,477.70",262.92K,-0.42%
23-02-2023,"4,451.50","4,490.00","4,496.00","4,424.80",210.03K,-0.74%
24-02-2023,"4,442.55","4,460.00","4,495.55","4,419.65",234.46K,-0.20%
27-02-2023,"4,388.25","4,428.55","4,470.00","4,375.00",162.72K,-1.22%
28-02-2023,"4,461.75","4,390.00","4,475.25","4,380.00",349.28K,1.67%
01-03-2023,"4,379.80","4,439.00","4,454.55","4,355.15",331.09K,-1.84%
02-03-2023,"4,394.20","4,390.00","4,405.00","4,343.05",147.03K,0.33%
03-03-2023,"4,411.95","4,400.00","4,444.75","4,380.40",212.20K,0.40%
06-03-2023,"4,319.85","4,389.00","4,389.00","4,279.90",681.56K,-2.09%
08-03-2023,"4,339.65","4,319.85","4,370.00","4,305.75",228.63K,0.46%
09-03-2023,"4,291.70","4,339.65","4,350.00","4,275.20",242.65K,-1.10%
10-03-2023,"4,311.00","4,307.40","4,361.75","4,282.75",367.08K,0.45%
13-03-2023,"4,307.60","4,309.00","4,346.05","4,290.00",282.67K,-0.08%
14-03-2023,"4,292.95","4,315.00","4,343.90","4,277.00",198.00K,-0.34%
15-03-2023,"4,243.10","4,315.00","4,323.65","4,237.60",195.19K,-1.16%
16-03-2023,"4,311.20","4,263.95","4,320.00","4,250.00",260.04K,1.60%
17-03-2023,"4,362.55","4,325.95","4,370.00","4,305.60",294.95K,1.19%
20-03-2023,"4,331.85","4,364.60","4,366.60","4,262.50",176.55K,-0.70%
21-03-2023,"4,264.70","4,355.00","4,386.00","4,260.00",231.88K,-1.55%
22-03-2023,"4,244.45","4,279.00","4,279.00","4,230.00",146.02K,-0.47%
23-03-2023,"4,242.70","4,250.00","4,255.50","4,196.75",197.37K,-0.04%
24-03-2023,"4,199.95","4,242.00","4,242.00","4,189.85",198.39K,-1.01%
27-03-2023,"4,214.80","4,224.05","4,245.30","4,198.80",283.79K,0.35%
28-03-2023,"4,200.00","4,229.50","4,229.50","4,153.00",224.55K,-0.35%
29-03-2023,"4,276.20","4,205.00","4,297.95","4,198.95",316.46K,1.81%
31-03-2023,"4,322.15","4,277.45","4,333.80","4,257.05",245.00K,1.07%
03-04-2023,"4,324.05","4,344.00","4,346.00","4,282.35",365.32K,0.04%
05-04-2023,"4,327.55","4,334.00","4,358.90","4,295.00",390.85K,0.08%
06-04-2023,"4,299.80","4,327.80","4,327.80","4,288.30",208.72K,-0.64%
10-04-2023,"4,266.40","4,299.80","4,299.80","4,243.00",253.65K,-0.78%
11-04-2023,"4,277.35","4,266.40","4,305.30","4,258.25",248.40K,0.26%
12-04-2023,"4,271.30","4,277.35","4,298.80","4,263.00",325.33K,-0.14%
13-04-2023,"4,264.20","4,239.00","4,350.00","4,222.55",454.44K,-0.17%
17-04-2023,"4,338.60","4,278.00","4,405.00","4,259.70",631.46K,1.74%
18-04-2023,"4,301.85","4,350.95","4,374.90","4,290.00",190.13K,-0.85%
19-04-2023,"4,293.85","4,326.00","4,326.00","4,270.45",347.25K,-0.19%
20-04-2023,"4,256.40","4,295.00","4,318.50","4,246.30",164.01K,-0.87%
21-04-2023,"4,327.80","4,259.00","4,335.00","4,248.30",273.40K,1.68%
24-04-2023,"4,311.00","4,327.80","4,339.45","4,297.00",182.84K,-0.39%
25-04-2023,"4,402.55","4,313.00","4,411.00","4,311.00",353.72K,2.12%
26-04-2023,"4,405.00","4,400.00","4,422.85","4,370.80",306.04K,0.06%
27-04-2023,"4,415.85","4,407.00","4,429.35","4,397.00",179.77K,0.25%
28-04-2023,"4,553.55","4,415.95","4,564.85","4,408.65",482.94K,3.12%
02-05-2023,"4,511.05","4,565.25","4,605.75","4,500.00",261.45K,-0.93%
03-05-2023,"4,527.10","4,490.00","4,548.00","4,443.35",525.02K,0.36%
04-05-2023,"4,587.05","4,527.05","4,596.00","4,510.00",244.67K,1.32%
05-05-2023,"4,626.00","4,594.65","4,636.95","4,584.40",332.35K,0.85%
08-05-2023,"4,598.40","4,640.00","4,700.00","4,573.55",831.45K,-0.60%
09-05-2023,"4,595.15","4,624.00","4,633.25","4,582.55",367.65K,-0.07%
10-05-2023,"4,604.95","4,629.70","4,667.80","4,586.50",368.81K,0.21%
11-05-2023,"4,635.15","4,610.20","4,652.00","4,605.00",282.06K,0.66%
12-05-2023,"4,616.50","4,634.00","4,675.00","4,601.85",311.03K,-0.40%
15-05-2023,"4,630.85","4,647.85","4,679.00","4,621.45",276.97K,0.31%
16-05-2023,"4,606.90","4,632.00","4,660.20","4,565.00",263.12K,-0.52%
17-05-2023,"4,631.90","4,610.00","4,639.20","4,583.65",268.35K,0.54%
18-05-2023,"4,564.35","4,650.00","4,655.50","4,558.00",155.21K,-1.46%
19-05-2023,"4,499.85","4,588.00","4,593.10","4,484.15",367.66K,-1.41%
22-05-2023,"4,498.95","4,500.00","4,540.25","4,485.00",172.17K,-0.02%
23-05-2023,"4,521.65","4,487.00","4,581.55","4,486.00",297.51K,0.50%
24-05-2023,"4,519.80","4,538.20","4,569.90","4,501.35",302.73K,-0.04%
25-05-2023,"4,563.30","4,580.00","4,705.45","4,533.25",861.99K,0.96%
26-05-2023,"4,596.20","4,582.00","4,624.20","4,563.15",231.91K,0.72%
29-05-2023,"4,575.25","4,611.45","4,625.10","4,566.00",194.97K,-0.46%
30-05-2023,"4,573.25","4,583.00","4,623.50","4,563.00",199.77K,-0.04%
31-05-2023,"4,657.05","4,571.00","4,683.30","4,565.25",1.54M,1.83%
01-06-2023,"4,635.25","4,655.00","4,655.00","4,587.55",188.43K,-0.47%
02-06-2023,"4,654.15","4,637.00","4,718.70","4,635.35",359.55K,0.41%
05-06-2023,"4,682.60","4,659.90","4,712.50","4,657.05",349.56K,0.61%
06-06-2023,"4,705.40","4,682.60","4,717.70","4,673.05",185.91K,0.49%
07-06-2023,"4,893.15","4,715.00","4,907.95","4,715.00",1.39M,3.99%
08-06-2023,"4,875.05","4,901.90","4,914.75","4,856.50",381.45K,-0.37%
09-06-2023,"4,878.75","4,886.30","4,980.00","4,836.10",820.38K,0.08%
12-06-2023,"4,900.25","4,899.00","4,910.00","4,865.00",233.76K,0.44%
13-06-2023,"4,940.10","4,904.95","4,951.65","4,892.30",326.81K,0.81%
14-06-2023,"4,941.65","4,947.00","4,977.00","4,922.00",234.17K,0.03%
15-06-2023,"4,975.45","4,950.00","5,019.90","4,914.30",452.91K,0.68%
16-06-2023,"5,044.70","4,975.45","5,058.60","4,970.00",407.49K,1.39%
19-06-2023,"5,021.05","5,050.00","5,064.40","5,002.30",197.58K,-0.47%
20-06-2023,"5,056.45","5,021.05","5,062.50","5,008.05",251.37K,0.71%
21-06-2023,"5,069.55","5,070.60","5,085.25","5,045.65",272.20K,0.26%
22-06-2023,"4,987.05","5,065.00","5,071.90","4,975.00",145.20K,-1.63%
23-06-2023,"4,970.80","4,972.05","4,986.95","4,945.30",191.94K,-0.33%
26-06-2023,"5,009.20","4,978.95","5,022.00","4,952.30",179.19K,0.77%
27-06-2023,"4,954.25","5,000.55","5,037.80","4,949.15",175.48K,-1.10%
28-06-2023,"4,992.15","4,989.00","5,019.95","4,959.90",253.81K,0.76%
30-06-2023,"5,024.55","4,990.20","5,032.35","4,955.05",196.11K,0.65%
03-07-2023,"5,008.30","5,035.00","5,048.60","4,990.10",139.11K,-0.32%
04-07-2023,"5,010.15","5,008.30","5,024.90","4,972.55",121.49K,0.04%
05-07-2023,"5,096.10","5,024.80","5,115.40","4,960.50",186.51K,1.72%
06-07-2023,"5,173.55","5,199.00","5,270.35","5,121.00",966.41K,1.52%
07-07-2023,"5,054.50","5,173.55","5,189.55","5,042.90",224.71K,-2.30%
10-07-2023,"5,031.85","5,073.00","5,099.45","4,991.50",308.54K,-0.45%
11-07-2023,"5,083.90","5,050.00","5,157.20","5,050.00",385.74K,1.03%
12-07-2023,"5,073.90","5,083.90","5,114.85","5,042.35",180.64K,-0.20%
13-07-2023,"5,090.35","5,089.90","5,148.00","5,071.45",232.03K,0.32%
14-07-2023,"5,133.20","5,118.00","5,150.00","5,085.10",220.34K,0.84%
17-07-2023,"5,143.45","5,149.95","5,199.00","5,121.10",272.29K,0.20%
18-07-2023,"5,064.15","5,150.00","5,160.55","5,052.00",189.36K,-1.54%
19-07-2023,"5,065.90","5,081.95","5,144.00","5,050.10",353.53K,0.03%
20-07-2023,"5,052.55","5,070.00","5,094.00","5,016.05",327.13K,-0.26%
21-07-2023,"5,047.00","5,061.55","5,108.95","5,000.00",438.18K,-0.11%
